DR Number,Date Reported,Date Occurred,Time Occurred,Area ID,Area Name,Reporting District,Crime Code,Crime Code Description,MO Codes,Victim Age,Victim Sex,Victim Descent,Premise Code,Premise Description,Weapon Used Code,Weapon Description,Status Code,Status Description,Crime Code 1,Crime Code 2,Crime Code 3,Crime Code 4,Address,Cross Street,Location 
"100105224,01/23/2010,01/22/2010,1335,01,Central,0185,341,""THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"",0344,54,M,H,405,CLOTHING STORE,,,IC,Invest Cont,341,,,,900 S  LOS ANGELES                  ST,,""(34.0407, -118.2541)"""
"100105239,01/24/2010,01/23/2010,2250,01,Central,0118,946,OTHER MISCELLANEOUS CRIME,0906,0,F,W,102,SIDEWALK,,,AA,Adult Arrest,946,,,,100    BLOOM                        ST,,""(34.0652, -118.2306)"""
"100105241,01/24/2010,01/23/2010,1845,01,Central,0162,341,""THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"",0344,20,M,H,404,DEPARTMENT STORE,,,IC,Invest Cont,341,,,,700 W  7TH                          ST,,""(34.048, -118.2577)"""
"100105254,01/23/2010,01/23/2010,2340,01,Central,0155,888,TRESPASSING,1501,0,M,O,503,HOTEL,,,IC,Invest Cont,888,,,,200 E  6TH                          ST,,""(34.0446, -118.249)"""
"100105255,01/24/2010,01/23/2010,2245,01,Central,0139,648,ARSON,1501,0,M,O,203,OTHER BUSINESS,,,IC,Invest Cont,648,,,,600 E  1ST                          ST,,""(34.0489, -118.2371)"""
"100105257,01/24/2010,01/23/2010,2200,01,Central,0121,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,TEMPLE                       ST,FREMONT                      AV,""(34.0607, -118.2494)"""
"100105259,01/24/2010,01/23/2010,2000,01,Central,0182,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,PICO,FLOWER,""(34.0401, -118.2668)"""
"100105260,01/24/2010,01/24/2010,0930,01,Central,0143,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,5TH                          ST,SPRING                       ST,""(34.0478, -118.2502)"""
"100105274,01/24/2010,01/23/2010,0810,01,Central,0146,624,BATTERY - SIMPLE ASSAULT,0400 0416 1813,35,F,H,203,OTHER BUSINESS,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",IC,Invest Cont,624,,,,200 E  5TH                          ST,,""(34.0461, -118.2476)"""
"100105290,01/25/2010,01/24/2010,1000,01,Central,0192,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,VENICE,GRAND,""(34.0363, -118.2677)"""
"100105294,01/25/2010,01/17/2010,2300,01,Central,0101,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,900    CENTENNIAL                   ST,,""(34.0669, -118.2458)"""
"100105307,01/25/2010,01/25/2010,1000,01,Central,0185,740,""VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"",0329 1300 1402,26,M,O,122,""VEHICLE, PASSENGER/TRUCK"",,,AO,Adult Other,740,998,,,1100 S  LOS ANGELES                  ST,,""(34.0384, -118.2571)"""
"100105314,01/25/2010,01/11/2010,1200,01,Central,0152,341,""THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"",0344,21,F,A,738,LIBRARY,,,IC,Invest Cont,341,,,,600 W  5TH                          ST,,""(34.0502, -118.254)"""
"150222554,12/15/2015,12/15/2015,1400,02,Rampart,0269,755,BOMB SCARE,0311 0404,60,F,A,502,""MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"",400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",IC,Invest Cont,755,,,,1200 W  8TH                          ST,,""(34.0496, -118.2677)"""
"100105316,01/25/2010,01/22/2010,0900,01,Central,0185,649,DOCUMENT FORGERY / STOLEN FELONY,0344 0601,54,M,W,203,OTHER BUSINESS,,,IC,Invest Cont,649,,,,100 W  9TH                          ST,,""(34.0416, -118.255)"""
"100105318,01/25/2010,01/24/2010,1500,01,Central,0119,740,""VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"",0329 1300,29,F,H,122,""VEHICLE, PASSENGER/TRUCK"",,,IC,Invest Cont,740,,,,1400 N  MAGDALANA                    ST,,""(34.0577, -118.2318)"""
"100105326,01/25/2010,01/25/2010,1245,01,Central,0118,740,""VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"",0329 0906 1100 1300 1402,45,F,A,108,PARKING LOT,,,IC,Invest Cont,740,,,,1000 N  MAIN                         ST,,""(34.0627, -118.2341)"""
"100105383,01/26/2010,01/26/2010,2230,01,Central,0138,626,INTIMATE PARTNER - SIMPLE ASSAULT,0400 0408 2000,0,F,A,502,""MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"",400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",AA,Adult Arrest,626,,,,200 S  SAN PEDRO                    ST,,""(34.0493, -118.2418)"""
"100105389,01/27/2010,01/25/2010,1800,01,Central,0105,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,400    CASANOVA                     ST,,""(34.0713, -118.2291)"""
"100105393,01/26/2010,01/21/2010,1000,01,Central,0153,341,""THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"",0344,60,M,O,203,OTHER BUSINESS,,,IC,Invest Cont,341,,,,6TH                          ST,HILL                         ST,""(34.0474, -118.2531)"""
"100105399,01/27/2010,01/27/2010,0830,01,Central,0118,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,300    BLOOM                        ST,,""(34.0633, -118.229)"""
"100105404,01/27/2010,01/26/2010,1200,01,Central,0123,946,OTHER MISCELLANEOUS CRIME,0906,0,M,H,725,""GOVERNMENT FACILITY (FEDERAL,STATE, COUNTY & CITY)"",,,IC,Invest Cont,946,,,,200 W  TEMPLE                       ST,,""(34.0549, -118.2426)"""
"100105422,01/27/2010,01/11/2010,0800,01,Central,0153,649,DOCUMENT FORGERY / STOLEN FELONY,,55,F,O,203,OTHER BUSINESS,,,IC,Invest Cont,649,,,,600 S  BROADWAY,,""(34.0467, -118.252)"""
"100105424,01/27/2010,01/26/2010,1500,01,Central,0162,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,40,M,H,203,OTHER BUSINESS,,,IC,Invest Cont,440,,,,800 S  GRAND                        AV,,""(34.0459, -118.2579)"""
"100105425,01/27/2010,01/21/2010,1500,01,Central,0195,354,THEFT OF IDENTITY,,31,M,B,203,OTHER BUSINESS,,,IC,Invest Cont,354,,,,1600 S  BROADWAY,,""(34.0342, -118.2636)"""
"100105449,01/26/2010,01/26/2010,1400,01,Central,0101,956,""LETTERS, LEWD  -  TELEPHONE CALLS, LEWD"",,22,F,H,505,MOTEL,,,IC,Invest Cont,956,,,,1300 W  SUNSET                       BL,,""(34.072, -118.2508)"""
"100105475,01/21/2010,01/21/2010,2130,01,Central,0129,946,OTHER MISCELLANEOUS CRIME,0908,0,M,O,203,OTHER BUSINESS,,,IC,Invest Cont,946,,,,700 E  COMMERCIAL                   ST,,""(34.0529, -118.2329)"""
"100105519,01/29/2010,01/27/2010,2300,01,Central,0162,341,""THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"",0344,50,M,W,102,SIDEWALK,,,IC,Invest Cont,341,,,,7TH                          ST,GRAND,""(34.0473, -118.2566)"""
"100105529,01/29/2010,01/28/2010,2300,01,Central,0182,341,""THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"",0344,35,F,B,502,""MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"",,,IC,Invest Cont,341,,,,1000 S  FLOWER                       ST,,""(34.0444, -118.2628)"""
"100105562,01/30/2010,01/29/2010,1500,01,Central,0152,901,VIOLATION OF RESTRAINING ORDER,,0,F,H,738,LIBRARY,,,IC,Invest Cont,901,,,,600 W  5TH                          ST,,""(34.0502, -118.254)"""
"100105567,01/30/2010,01/29/2010,1835,01,Central,0192,740,""VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"",0329,34,M,A,122,""VEHICLE, PASSENGER/TRUCK"",400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",IC,Invest Cont,740,,,,HOPE,VENICE,""(34.0363, -118.2677)"""
"100105568,01/30/2010,01/30/2010,0100,01,Central,0195,740,""VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"",0329,56,M,W,203,OTHER BUSINESS,,,AA,Adult Arrest,740,,,,1700    MAPLE                        AV,,""(34.0308, -118.2602)"""
"100105586,01/30/2010,01/22/2010,1900,01,Central,0195,341,""THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"",0344,24,M,B,504,OTHER RESIDENCE,,,IC,Invest Cont,341,,,,1800 S  MAIN                         ST,,""(34.0317, -118.2641)"""
"100105594,01/30/2010,01/30/2010,0945,01,Central,0148,220,ATTEMPTED ROBBERY,0302 0432 0906 0907 1100 1402,30,M,B,102,SIDEWALK,102,HAND GUN,AO,Adult Other,220,998,,,6TH,STANFORD,""(34.0403, -118.2421)"""
"100105595,01/30/2010,01/30/2010,0945,01,Central,0158,230,""ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"",0416 0411 0417 0429,33,M,B,102,SIDEWALK,207,OTHER KNIFE,AO,Adult Other,230,,,,6TH,STANFORD,""(34.0403, -118.2421)"""
"100105607,01/30/2010,01/30/2010,1745,01,Central,0127,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,0,M,O,725,""GOVERNMENT FACILITY (FEDERAL,STATE, COUNTY & CITY)"",,,IC,Invest Cont,440,,,,600 N  ALAMEDA                      ST,,""(34.0533, -118.2379)"""
"100105622,01/31/2010,01/31/2010,1400,01,Central,0181,341,""THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"",0344,36,F,B,710,OTHER PREMISE,,,IC,Invest Cont,341,,,,1100    CHERRY                       ST,,""(34.0451, -118.27)"""
"100105623,01/31/2010,01/31/2010,1600,01,Central,0182,341,""THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"",0701,40,F,O,108,PARKING LOT,,,IC,Invest Cont,341,,,,12TH                         ST,FIGUEROA                     ST,""(34.0423, -118.2666)"""
"100105633,01/31/2010,01/31/2010,1800,01,Central,0152,210,ROBBERY,0344 0416,33,M,H,102,SIDEWALK,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",IC,Invest Cont,210,,,,7TH                          ST,HOPE                         ST,""(34.048, -118.2577)"""
"100105641,01/31/2010,01/04/2010,2100,01,Central,0152,341,""THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"",0344 0400,19,F,B,502,""MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"",,,IC,Invest Cont,341,,,,600 S  FLOWER                       ST,,""(34.0502, -118.2574)"""
"100105644,02/01/2010,01/29/2010,1200,01,Central,0152,956,""LETTERS, LEWD  -  TELEPHONE CALLS, LEWD"",,49,F,A,203,OTHER BUSINESS,,,AO,Adult Other,956,,,,500 S  FLOWER                       ST,,""(34.0516, -118.2561)"""
"100105649,02/01/2010,01/30/2010,1800,01,Central,0111,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,800    ALPINE                       ST,,""(34.0637, -118.244)"""
"100105672,02/02/2010,02/01/2010,1840,01,Central,0185,900,VIOLATION OF COURT ORDER,1501,34,M,W,702,OFFICE BUILDING/OFFICE,,,AO,Adult Other,900,,,,100 E  9TH                          ST,,""(34.0416, -118.255)"""
"100105674,02/02/2010,02/01/2010,2100,01,Central,0111,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,CESAR E CHAVEZ,HILL                         PL,""(34.0599, -118.2426)"""
"100105697,02/02/2010,02/02/2010,0515,01,Central,0119,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,900    AVILA                        ST,,""(34.057, -118.2327)"""
"100105709,02/02/2010,02/02/2010,1600,01,Central,0157,900,VIOLATION OF COURT ORDER,0601,0,M,B,504,OTHER RESIDENCE,,,IC,Invest Cont,900,,,,500 S  SAN PEDRO                    ST,,""(34.0442, -118.2439)"""
"100105732,02/03/2010,01/10/2010,1200,01,Central,0159,740,""VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"",0329,0,M,O,203,OTHER BUSINESS,,,IC,Invest Cont,740,,,,800 E  4TH                          ST,,""(34.0433, -118.2377)"""
"100105771,02/03/2010,02/03/2010,1630,01,Central,0185,946,OTHER MISCELLANEOUS CRIME,1402,0,M,O,203,OTHER BUSINESS,,,AA,Adult Arrest,946,998,,,300 E  12TH                         ST,,""(34.0363, -118.2573)"""
"100105789,02/03/2010,02/03/2010,1720,01,Central,0157,740,""VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"",0329 1402,60,M,O,122,""VEHICLE, PASSENGER/TRUCK"",,,AA,Adult Arrest,740,998,,,STANFORD,7TH,""(34.039, -118.2444)"""
"100105791,02/03/2010,02/02/2010,1300,01,Central,0182,341,""THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"",0344,30,M,O,203,OTHER BUSINESS,,,IC,Invest Cont,341,,,,11TH                         ST,GRAND                        AV,""(34.0416, -118.262)"""
"100105794,02/03/2010,02/03/2010,2030,01,Central,0182,626,INTIMATE PARTNER - SIMPLE ASSAULT,0416 0429 2000,0,F,O,502,""MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"",400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",AA,Adult Arrest,626,,,,1100 S  GRAND                        AV,,""(34.0416, -118.262)"""
"100105810,02/04/2010,02/04/2010,0100,01,Central,0158,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,1415,22,M,H,103,ALLEY,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",IC,Invest Cont,821,,,,6TH                          ST,KOHLER                       ST,""(34.0394, -118.2405)"""
"100105825,02/04/2010,02/04/2010,0900,01,Central,0174,350,""THEFT, PERSON"",0344 1008,63,M,W,101,STREET,,,IC,Invest Cont,350,,,,100 W  7TH                          ST,,""(34.0439, -118.2514)"""
"100105845,02/04/2010,02/04/2010,1000,01,Central,0176,740,""VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"",0329 1300,26,M,O,122,""VEHICLE, PASSENGER/TRUCK"",,,IC,Invest Cont,740,,,,700    MAPLE                        AV,,""(34.0424, -118.2493)"""
"141801696,01/01/2015,01/01/2015,0230,18,Southeast,1823,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0444 0429 0416 1276,40,F,B,501,SINGLE FAMILY DWELLING,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",IC,Invest Cont,626,,,,200 E  97TH                         ST,,""(33.9483, -118.2717)"""
"100105853,02/04/2010,01/24/2010,2146,01,Central,0162,440,THEFT PLAIN - PETTY ($950 & UNDER),1501,99,M,W,404,DEPARTMENT STORE,,,IC,Invest Cont,440,,,,700 W  7TH                          ST,,""(34.048, -118.2577)"""
"100105858,02/05/2010,02/04/2010,1925,01,Central,0153,440,THEFT PLAIN - PETTY ($950 & UNDER),0325,0,M,H,203,OTHER BUSINESS,,,AA,Adult Arrest,440,,,,500 S  BROADWAY,,""(34.0481, -118.2507)"""
"100105865,02/05/2010,02/04/2010,0100,01,Central,0119,230,""ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"",0416,52,M,B,214,""BUS DEPOT/TERMINAL, OTHER THAN MTA"",500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230,,,,800 N  ALAMEDA                      ST,,""(34.0563, -118.2374)"""
"100105878,02/05/2010,01/03/2010,1400,01,Central,0155,341,""THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"",0344,46,F,B,702,OFFICE BUILDING/OFFICE,,,IC,Invest Cont,341,,,,500    MAPLE                        AV,,""(34.0454, -118.2466)"""
"100105883,02/05/2010,02/03/2010,1705,01,Central,0195,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0601,49,M,A,203,OTHER BUSINESS,,,IC,Invest Cont,440,,,,1400 S  MAIN                         ST,,""(34.035, -118.2615)"""
"100105902,02/06/2010,02/06/2010,0100,01,Central,0101,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1000    ALPINE                       ST,,""(34.0649, -118.2465)"""
"100105913,02/06/2010,02/05/2010,1100,01,Central,0118,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,1200 N  MAIN                         ST,,""(34.064, -118.2327)"""
"100105920,02/06/2010,02/05/2010,1830,01,Central,0181,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,0,M,O,122,""VEHICLE, PASSENGER/TRUCK"",,,IC,Invest Cont,745,,,,1100 S  FIGUEROA                     ST,,""(34.0437, -118.2652)"""
"100105939,02/06/2010,02/05/2010,0900,01,Central,0152,341,""THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"",0344,51,M,O,203,OTHER BUSINESS,,,IC,Invest Cont,341,,,,600    WILSHIRE                     BL,,""(34.048, -118.256)"""
"100105957,02/07/2010,02/06/2010,1850,01,Central,0142,740,""VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"",0329,25,M,B,203,OTHER BUSINESS,,,IC,Invest Cont,740,,,,500 W  5TH                          ST,,""(34.0495, -118.2529)"""
"100105972,02/07/2010,02/07/2010,1110,01,Central,0182,210,ROBBERY,0344 0400,58,M,B,124,BUS STOP,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",IC,Invest Cont,210,,,,PICO                         BL,GRAND                        AV,""(34.0389, -118.2643)"""
"100105977,02/07/2010,02/01/2010,1000,01,Central,0132,341,""THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"",,37,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,341,,,,200 S  GRAND                        AV,,""(34.0545, -118.2499)"""
"100105991,02/08/2010,02/07/2010,1415,01,Central,0152,860,BATTERY WITH SEXUAL CONTACT,0400,0,F,B,738,LIBRARY,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",IC,Invest Cont,860,,,,600 W  5TH                          ST,,""(34.0502, -118.254)"""
"100105992,02/08/2010,02/07/2010,1415,01,Central,0152,860,BATTERY WITH SEXUAL CONTACT,0400,0,F,B,738,LIBRARY,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",IC,Invest Cont,860,,,,600 W  5TH                          ST,,""(34.0502, -118.254)"""
"100106011,02/08/2010,02/05/2010,1630,01,Central,0192,341,""THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"",0344 1810,53,M,B,502,""MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"",,,IC,Invest Cont,341,,,,1300 S  OLIVE                        ST,,""(34.0381, -118.2629)"""
"100106012,02/08/2010,01/27/2010,1800,01,Central,0164,341,""THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"",0344 0601 1803,52,M,A,504,OTHER RESIDENCE,,,IC,Invest Cont,341,,,,600 S  MAIN                         ST,,""(34.0453, -118.2499)"""
"100106023,02/08/2010,02/08/2010,1450,01,Central,0162,440,THEFT PLAIN - PETTY ($950 & UNDER),0325,0,M,B,203,OTHER BUSINESS,,,IC,Invest Cont,440,,,,700 W  7TH                          ST,,""(34.048, -118.2577)"""
"100106028,02/09/2010,02/08/2010,1200,01,Central,0153,341,""THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"",0344,73,F,W,709,PUBLIC RESTROOM(INDOORS-INSIDE),,,IC,Invest Cont,341,,,,600 S  HILL                         ST,,""(34.0474, -118.2531)"""
"100106036,02/05/2010,02/04/2010,1030,01,Central,0157,210,ROBBERY,0342 0344 0352 0416 0420 0417 0429 0444 1202 1221,70,M,B,102,SIDEWALK,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",IC,Invest Cont,210,,,,6TH                          ST,SAN PEDRO,""(34.0417, -118.2443)"""
"100106067,02/09/2010,02/08/2010,1215,01,Central,0185,624,BATTERY - SIMPLE ASSAULT,0319 0400 0601,44,F,H,203,OTHER BUSINESS,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",AO,Adult Other,624,,,,1100    SANTEE                       ST,,""(34.0378, -118.2561)"""
"100106068,02/09/2010,02/09/2010,1430,01,Central,0132,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,200 S  GRAND                        AV,,""(34.0545, -118.2499)"""
"100106084,02/10/2010,02/05/2010,1200,01,Central,0162,341,""THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"",0344 0601,30,F,A,702,OFFICE BUILDING/OFFICE,,,IC,Invest Cont,341,,,,800 W  7TH                          ST,,""(34.0487, -118.2588)"""
"100106134,02/10/2010,02/10/2010,0930,01,Central,0135,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,300 S  SPRING                       ST,,""(34.0503, -118.247)"""
"100106150,02/10/2010,01/13/2010,0001,01,Central,0155,946,OTHER MISCELLANEOUS CRIME,,0,M,O,726,POLICE FACILITY,,,IC,Invest Cont,946,,,,200 E  6TH                          ST,,""(34.0446, -118.249)"""
"100106160,02/11/2010,02/08/2010,2000,01,Central,0192,740,""VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"",0329,61,M,W,502,""MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"",,,IC,Invest Cont,740,,,,1300 S  HOPE                         ST,,""(34.0395, -118.2656)"""
"100106174,02/11/2010,02/11/2010,0615,01,Central,0119,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,500    RAMIREZ                      ST,,""(34.0552, -118.2322)"""
"100106198,02/11/2010,02/11/2010,1030,01,Central,0192,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,HOPE,PICO,""(34.0391, -118.2659)"""
"100106243,02/12/2010,01/05/2010,2100,01,Central,0127,310,BURGLARY,,0,M,W,710,OTHER PREMISE,,,IC,Invest Cont,310,,,,100 N  LOS ANGELES                  ST,,""(34.0515, -118.2424)"""
"100106251,02/12/2010,02/11/2010,1900,01,Central,0118,900,VIOLATION OF COURT ORDER,0906,0,M,W,102,SIDEWALK,,,IC,Invest Cont,900,,,,BLOOM,CARDINAL,""(34.0633, -118.229)"""
"100106254,02/12/2010,02/03/2010,0450,01,Central,0162,341,""THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"",0344 0601,46,M,W,203,OTHER BUSINESS,,,IC,Invest Cont,341,,,,800 S  FIGUEROA                     ST,,""(34.0479, -118.2612)"""
"100106275,02/13/2010,02/13/2010,0330,01,Central,0118,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,LLEWELLYN,N  SPRING,""(34.0663, -118.2302)"""
"100106276,02/13/2010,02/13/2010,0330,01,Central,0118,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,LLEWELLYN,N  SPRING,""(34.0663, -118.2302)"""
"100106291,02/13/2010,02/11/2010,2130,01,Central,0146,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,4TH                          ST,LOS ANGELES                  ST,""(34.047, -118.2458)"""
"100106292,02/13/2010,02/13/2010,1200,01,Central,0153,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,HILL                         ST,6TH                          ST,""(34.0474, -118.2531)"""
"100106300,02/13/2010,02/13/2010,1530,01,Central,0131,740,""VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"",0329,56,F,W,502,""MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"",,,AA,Adult Arrest,740,,,,100 S  FIGUEROA                     ST,,""(34.0578, -118.252)"""
"100106309,02/13/2010,02/13/2010,1400,01,Central,0138,341,""THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"",0344,44,F,O,406,OTHER STORE,,,IC,Invest Cont,341,,,,200    BOYD                         ST,,""(34.0478, -118.2454)"""
"100106346,02/14/2010,02/14/2010,1120,01,Central,0119,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,AO,Adult Other,510,,,,400    BAUCHET                      ST,,""(34.0587, -118.233)"""
"100106354,02/15/2010,02/15/2010,0010,01,Central,0192,740,""VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"",0329 0906,29,M,W,701,HOSPITAL,,,AA,Adult Arrest,740,,,,1300 S  HOPE                         ST,,""(34.0395, -118.2656)"""
"100106357,02/15/2010,02/15/2010,0200,01,Central,0127,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1501,0,M,W,726,POLICE FACILITY,,,IC,Invest Cont,745,,,,TEMPLE                       ST,LOS ANGELES                  ST,""(34.0534, -118.2409)"""
"141816266,11/05/2015,10/01/2015,0800,12,77th Street,1249,805,PIMPING,1402 0908 0913,24,F,B,101,STREET,,,AA,Adult Arrest,805,998,,,FIGUEROA                     ST,65TH                         ST,""(33.9807, -118.2827)"""
"100106359,02/15/2010,02/15/2010,0030,01,Central,0192,626,INTIMATE PARTNER - SIMPLE ASSAULT,0400 0408 0417 0421 0429 0906 2000,37,F,H,501,SINGLE FAMILY DWELLING,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",AA,Adult Arrest,626,,,,1500 S  HOPE                         ST,,""(34.0371, -118.2672)"""
"100106390,02/15/2010,02/15/2010,1810,01,Central,0155,810,""SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ"",0429 0500,38,F,W,710,OTHER PREMISE,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",IC,Invest Cont,810,,,,200 E  6TH                          ST,,""(34.0446, -118.249)"""
"100106391,02/15/2010,02/15/2010,1740,01,Central,0162,440,THEFT PLAIN - PETTY ($950 & UNDER),0325,0,F,H,404,DEPARTMENT STORE,,,IC,Invest Cont,440,,,,700 W  7TH                          ST,,""(34.048, -118.2577)"""
"100106427,02/16/2010,02/09/2010,1400,01,Central,0154,956,""LETTERS, LEWD  -  TELEPHONE CALLS, LEWD"",0432,41,M,B,502,""MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"",,,IC,Invest Cont,956,,,,500 S  MAIN                         ST,,""(34.0467, -118.2485)"""
"100106445,02/17/2010,02/16/2010,2330,01,Central,0182,510,VEHICLE - STOLEN,,0,,,103,ALLEY,,,IC,Invest Cont,510,,,,1000 S  GRAND                        AV,,""(34.043, -118.2606)"""
